wav_path|text|emb_id|style_target
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0290.wav|meu cabelo cheira a alho , minhas unhas estão cheias de terra , tenho um quilo de roupas pra passar e agora , o chuveiro esta queimado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0149.wav|cada dia em um novo lugar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0300.wav|esta audição de paulínia nunca será esquecida .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0269.wav|e se eu fosse você , já punha logo um pedaço numa vasilha e levava pra casa pra alice experimentar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0198.wav|xuxa ! você fez xixi na sala ? gata dos infernos .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0056.wav|ela nunca mais precisaria fugir de casa pois , ela finalmente teria um lar .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0140.wav|nem a ilustre ajuda do xulho acabou com essa situação .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0085.wav|puxa . bem que eu desconfiava que o rapaz não ia cumprir o combinado e conseguir o chalé desocupado na data que eu pedi .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0307.wav|quando a música começou , parecia que um anjo tinha decido dos céus pra dançar pra nós .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0202.wav|ai que ódio ! lula , olha isso .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0167.wav|juro que cumprirei meu papel com muito carinho e dedicação .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0105.wav|juro que vou tirar imediatamente minhas coisas daqui , e em dez minutos a bancada estará arrumada para seus alunos .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0222.wav|vou comprar um carro e nunca mais andar de ônibus .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0188.wav|ainda bem que eu não chamei meu sobrinho pra almoçar em casa hoje .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0154.wav|preciso contar imediatamente pra o lilo !|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0026.wav|seu riso divertido é som que invade a casa e deixa tudo colorido .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0173.wav|não acredito que o resultado do exame da túlia ainda não saiu .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0125.wav|lucas . puxa vida . você não sabe o remorso que eu estou sentindo pelas consequências desastrosas do meu ato .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0227.wav|com essa previsão de chuva , se não tivéssemos um lugar bom para ficar , nosso final de semana ficaria arruinado .|CarolinaHolly|t_neutro
/l/disk1/awstebas/lhueda/CH/CH_Unicamp/base_recortes/recortes_silvano/audios/silvano0193.wav|vou mesmo é comer saladinha de chuchu com rúcula e rabanete , pra ver se tira esse gosto ruim da boca .|CarolinaHolly|t_neutro
