wav_path,text,emb_id,mel_dirs,durations
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0893.wav,"praÃ§a juracÃª ibraim loureiro ,",1,./fbank_rosana_clipnorm/train/750/enderecos0893.npy,2.1235
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0280.wav,"nela , quase sempre , de pronto , parte .",1,./fbank_rosana_clipnorm/train/750/genericas0280.npy,4.64225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0197.wav,luciana kazue araÃºjo de oliveira silva .,1,./fbank_rosana_clipnorm/train/750/nomes0197.npy,2.8675
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0830.wav,"beirada romeo imigrantes seis parque ,",1,./fbank_rosana_clipnorm/train/750/enderecos0830.npy,2.635
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/portal_va/wav16/portal_va0072.wav,"geriatra , geriatra .",1,./fbank_rosana_clipnorm/train/750/portal_va0072.npy,2.10025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/cef/wav16/cef0033.wav,conta com excesso de movimentaÃ§Ã£o .,1,./fbank_rosana_clipnorm/train/750/cef0033.npy,2.325
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/termos_bancarios/wav16/termos_bancarios0039.wav,personnalitÃ© .,1,./fbank_rosana_clipnorm/train/750/termos_bancarios0039.npy,0.89125
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0033.wav,toda casa deverÃ¡ ser no rio de janeiro .,1,./fbank_rosana_clipnorm/train/750/genericas0033.npy,2.5575
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0979.wav,lucilene spÃ­nola poloni cella .,1,./fbank_rosana_clipnorm/train/750/nomes0979.npy,2.42575
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/quantias_antigo/wav16/quantias_antigo0069.wav,"cento e seis reais , e cinquenta e cinco centavos .",1,./fbank_rosana_clipnorm/train/750/quantias_antigo0069.npy,3.09225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0191.wav,bÃª Ã¡ sendo manipulado por outro usuÃ¡rio .,1,./fbank_rosana_clipnorm/train/750/vozoss0191.npy,2.72025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0865.wav,"avenida erasmo alcino peru ,",1,./fbank_rosana_clipnorm/train/750/enderecos0865.npy,2.00725
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/quantias/wav16/quantias0213.wav,"sessenta e quatro reais , e sessenta e quatro centavos .",1,./fbank_rosana_clipnorm/train/750/quantias0213.npy,3.55725
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/cef/wav16/cef0053.wav,nÃ£o Ã© pis ou pasep ou nis .,1,./fbank_rosana_clipnorm/train/750/cef0053.npy,2.30175
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/complemento/wav16/complemento0281.wav,"na prÃ³xima rodada , em almoÃ§o no canadÃ¡ .",1,./fbank_rosana_clipnorm/train/750/complemento0281.npy,2.697
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0574.wav,jofre hannickel .,1,./fbank_rosana_clipnorm/train/750/pame0574.npy,1.32525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/meteorologia/wav16/meteorologia0058.wav,"temperatura de oito graus em belÃ©m , com sol durante a tarde , e chuviscos no final do perÃ­odo .",1,./fbank_rosana_clipnorm/train/750/meteorologia0058.npy,5.549
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0111.wav,data de nascimento nÃ£o confere .,1,./fbank_rosana_clipnorm/train/750/vozoss0111.npy,2.0305
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0321.wav,"rua rosÃ¡rio sansalÃ´ni , chÃ¡caras embu colonial .",1,./fbank_rosana_clipnorm/train/750/eletropaulo0321.npy,3.47975
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/complemento/wav16/complemento0309.wav,nem o dÃ³lar provocou crise econÃ´mica .,1,./fbank_rosana_clipnorm/train/750/complemento0309.npy,2.45675
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0569.wav,aguarde a opiniÃ£o do jurista a ser publicada a seguir .,1,./fbank_rosana_clipnorm/train/750/rf_selecionadas0569.npy,3.40225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0276.wav,shelf :,1,./fbank_rosana_clipnorm/train/750/vozoss0276.npy,0.47275
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0654.wav,"projetada fernÃ£o tavares vicente ,",1,./fbank_rosana_clipnorm/train/750/enderecos0654.npy,2.387
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/demo_va_sbo/wav16/demo_va_sbo0049.wav,lÃ­ngua portuguesa .,1,./fbank_rosana_clipnorm/train/750/demo_va_sbo0049.npy,1.426
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0789.wav,pÃ¢mela dante ishikawa .,1,./fbank_rosana_clipnorm/train/750/nomes0789.npy,1.6585
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/quantias/wav16/quantias0120.wav,hum bilhÃ£o e seiscentos e sessenta e seis mil reais .,1,./fbank_rosana_clipnorm/train/750/quantias0120.npy,3.46425
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/telemar/wav16/telemar0135.wav,nÃºmero do assinante dois :,1,./fbank_rosana_clipnorm/train/750/telemar0135.npy,1.55
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0918.wav,"praÃ§a clementina simplÃ­cio rios ,",1,./fbank_rosana_clipnorm/train/750/enderecos0918.npy,2.03825
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0386.wav,mensagem da Ã¡ Ãª Ã©sse eletropaulo .,1,./fbank_rosana_clipnorm/train/750/eletropaulo0386.npy,2.34825
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos1152.wav,campinas .,1,./fbank_rosana_clipnorm/train/750/enderecos1152.npy,0.7595
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/saipher/wav16/saipher0019.wav,espere procedimento ils : xÃ¡rle dois .,1,./fbank_rosana_clipnorm/train/750/saipher0019.npy,3.40225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0235.wav,para rondÃ´nia <pa/> digite sessenta .,1,./fbank_rosana_clipnorm/train/750/vozoss0235.npy,2.47225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0610.wav,um trecho semelhante ao do conflito .,1,./fbank_rosana_clipnorm/train/750/rf_selecionadas0610.npy,2.27075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos1091.wav,"passarela terceira alberti assemblÃ©ia ,",1,./fbank_rosana_clipnorm/train/750/enderecos1091.npy,2.325
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0423.wav,a sobremesa era um doce de ameixa em calda .,1,./fbank_rosana_clipnorm/train/750/rf_selecionadas0423.npy,2.635
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/judiciario_rj/wav16/judiciario_rj0134.wav,lanÃ§ar no livro de rol de culpados .,1,./fbank_rosana_clipnorm/train/750/judiciario_rj0134.npy,2.59625
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/telemar/wav16/telemar0273.wav,telemarketing .,1,./fbank_rosana_clipnorm/train/750/telemar0273.npy,0.92225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0415.wav,tem a lula na praia de buenos aires .,1,./fbank_rosana_clipnorm/train/750/rf_selecionadas0415.npy,2.294
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/coelba/wav16/coelba0010.wav,"prezado consumidor , aqui Ã© a empresa coelba .",1,./fbank_rosana_clipnorm/train/750/coelba0010.npy,3.0845
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/siglas/wav16/siglas0067.wav,"Ã­ Ã³ zÃª , kÃ¡ jÃ³ta Ã¡ .",1,./fbank_rosana_clipnorm/train/750/siglas0067.npy,2.20875
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0225.wav,"neurologia , neurorradiologia .",1,./fbank_rosana_clipnorm/train/750/pame0225.npy,2.87525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/mercantil/wav16/mercantil0087.wav,tente novamente .,1,./fbank_rosana_clipnorm/train/750/mercantil0087.npy,1.17025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0410.wav,"fonte doutora zilah de miranda , dÃ¡bliu  vinte .",1,./fbank_rosana_clipnorm/train/750/enderecos0410.npy,3.20075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/reconhecimento/wav16/reconhecimento0256.wav,todo ano .,1,./fbank_rosana_clipnorm/train/750/reconhecimento0256.npy,0.84475
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/ritmo_acelerado/wav16/ritmo_acelerado0084.wav,procure conhecer a fundo suas necessidades antes de fazer qualquer compra .,1,./fbank_rosana_clipnorm/train/750/ritmo_acelerado0084.npy,3.317
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/riqueza_fonetica/wav16/riqueza_fonetica0467.wav,gÃ³sto de tomar chÃ¡ mate quando como biscoitos de maizena .,1,./fbank_rosana_clipnorm/train/750/riqueza_fonetica0467.npy,3.131
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/abn/wav16/abn0176.wav,essa transaÃ§Ã£o poderÃ¡ reduzir ou cancelar o limite de real crÃ©dito investidor .,1,./fbank_rosana_clipnorm/train/750/abn0176.npy,4.99875
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/numeros/wav16/numeros0014.wav,"setenta , oitenta , noventa .",1,./fbank_rosana_clipnorm/train/750/numeros0014.npy,2.945
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/fraseologia_bdn/wav16/fraseologia_bdn0069.wav,"digite novamente o valor a ser transferido para o favorecido , utilizando o teclado numÃ©rico .",1,./fbank_rosana_clipnorm/train/750/fraseologia_bdn0069.npy,6.138
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0836.wav,madalena kawakami lim .,1,./fbank_rosana_clipnorm/train/750/nomes0836.npy,1.74375
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0032.wav,araÃ©s .,1,./fbank_rosana_clipnorm/train/750/pame0032.npy,0.70525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/saipher/wav16/saipher0042.wav,procedimento .,1,./fbank_rosana_clipnorm/train/750/saipher0042.npy,1.023
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/meteorologia/wav16/meteorologia0060.wav,"Ã¡reas de instabilidade e alta pressÃ£o atmosfÃ©rica , causam chuva no extremo norte de sÃ£o paulo , chegando a vinte e sete graus de mÃ¡xima .",1,ERROR_LIMITED_SIZE_ABOVE,8.40875
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/termos_bancarios/wav16/termos_bancarios0052.wav,"prÃ©-fixado com Ã­ndice , embraer , pÃ³s-fixado .",1,./fbank_rosana_clipnorm/train/750/termos_bancarios0052.npy,4.061
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0671.wav,"os donos , em meio a uma estadia em itapoÃ£ , fugiram .",1,./fbank_rosana_clipnorm/train/750/rf_selecionadas0671.npy,3.91375
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/complemento/wav16/complemento0473.wav,a Ã©poca em que a bola era da equipe .,1,./fbank_rosana_clipnorm/train/750/complemento0473.npy,2.42575
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos2048.wav,jardim chapadÃ£o .,1,./fbank_rosana_clipnorm/train/750/enderecos2048.npy,1.23225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/digitos/wav16/digitos0052.wav,"meia hum meia cinco , hum cinco <pa/> hum oito .",1,./fbank_rosana_clipnorm/train/1000/digitos0052.npy,3.1775
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0526.wav,Ã©merson luÃ­s lima paula vasconcelos .,1,./fbank_rosana_clipnorm/train/1000/nomes0526.npy,2.604
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0329.wav,"quando , diz ele , nÃ£o senhora .",1,./fbank_rosana_clipnorm/train/1000/genericas0329.npy,3.13875
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/siglas/wav16/siglas0227.wav,"jÃ³ta Ã©li Ã³ , dÃ¡bliu dÃ¡bliu pÃª .",1,./fbank_rosana_clipnorm/train/1000/siglas0227.npy,2.78225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas1331.wav,poderias ?,1,./fbank_rosana_clipnorm/train/1000/genericas1331.npy,0.8525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/mercantil/wav16/mercantil0016.wav,cheque especial de :,1,./fbank_rosana_clipnorm/train/1000/mercantil0016.npy,1.612
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0933.wav,para ter sua mulher e seus familiares para sempre .,1,./fbank_rosana_clipnorm/train/1000/rf_selecionadas0933.npy,3.131
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/procomp/wav16/procomp0042.wav,demora na retirada do dinheiro .,1,./fbank_rosana_clipnorm/train/1000/procomp0042.npy,1.9995
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0114.wav,atenÃ§Ã£o . a sua matrÃ­cula nÃ£o tem permissÃ£o para efetuar esta baixa de atividade .,1,./fbank_rosana_clipnorm/train/1000/vozoss0114.npy,5.06075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0380.wav,vila lauci .,1,./fbank_rosana_clipnorm/train/1000/eletropaulo0380.npy,1.0075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0878.wav,"lagoa aderbal gildo colÃ´mbia ,",1,./fbank_rosana_clipnorm/train/1000/enderecos0878.npy,2.19325
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0260.wav,Ã©llen de arruda marcelino .,1,./fbank_rosana_clipnorm/train/1000/nomes0260.npy,1.7205
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0700.wav,"cooperativa antero aurora domingos ,",1,./fbank_rosana_clipnorm/train/1000/enderecos0700.npy,2.39475
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/freqpalavras/wav16/freqpalavras0138.wav,"estou a cada dia mais social , porÃ©m menos em casa .",1,./fbank_rosana_clipnorm/train/1000/freqpalavras0138.npy,3.844
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/mercantil/wav16/mercantil0094.wav,"se possuir , para inserÃ§Ã£o <pa/> este deverÃ¡ estar com a parte de identificaÃ§Ã£o para cima <pa/> e Ã  esquerda .",1,ERROR_LIMITED_SIZE_ABOVE,6.59525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/altitude/wav16/altitude0006.wav,estamos transferindo sua ligaÃ§Ã£o para um de nossos atendentes .,1,./fbank_rosana_clipnorm/train/1000/altitude0006.npy,3.4875
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0762.wav,"Ã© possÃ­vel , inclusive , um financiamento no mercado imobiliÃ¡rio .",1,./fbank_rosana_clipnorm/train/1000/rf_selecionadas0762.npy,4.34
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/reconhecimento/wav16/reconhecimento0229.wav,"disponÃ­veis , lista telefÃ´nica , ontem .",1,./fbank_rosana_clipnorm/train/1000/reconhecimento0229.npy,3.38675
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/neutro/wav16/neutro0088.wav,tudo ok .,1,./fbank_rosana_clipnorm/train/1000/neutro0088.npy,0.7285
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0344.wav,"rua amÃ¡lia cordÃ©li cardenuto , fazendinha .",1,./fbank_rosana_clipnorm/train/1000/eletropaulo0344.npy,3.09225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0125.wav,"avenida professor joaquim barreto , jardim olinda .",1,./fbank_rosana_clipnorm/train/1000/eletropaulo0125.npy,3.40225
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0300.wav,"o qual , considerado , ainda bem .",1,./fbank_rosana_clipnorm/train/1000/genericas0300.npy,3.224
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/procomp/wav16/procomp0060.wav,"para desbloqueio , ligue para o fone centre do agÃ¡ Ã©ssi bÃª cÃª de serviÃ§os bancÃ¡rios , ou dirija-se a qualquer agÃªncia do agÃ¡ Ã©ssi bÃª cÃª .",1,ERROR_LIMITED_SIZE_ABOVE,7.75775
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas1246.wav,nem todo lixo se joga fora .,1,./fbank_rosana_clipnorm/train/1000/rf_selecionadas1246.npy,2.06925
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0093.wav,sÃ£o cristÃ³vÃ£o .,1,./fbank_rosana_clipnorm/train/1000/pame0093.npy,1.01525
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/judiciario_rj/wav16/judiciario_rj0223.wav,rejeitados .,1,./fbank_rosana_clipnorm/train/1000/judiciario_rj0223.npy,1.44925
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/tecban/wav16/tecban0001.wav,digite quatro para sacar cento e dez reais .,1,./fbank_rosana_clipnorm/train/1000/tecban0001.npy,2.96825
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0106.wav,"avenida cristÃ³vÃ£o colombo , hum  bÃª , sala hum .",1,./fbank_rosana_clipnorm/train/1000/enderecos0106.npy,3.1465
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0461.wav,"o mesmo estado , em geral .",1,./fbank_rosana_clipnorm/train/1000/genericas0461.npy,1.9685
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0382.wav,prÃ³ ultra traumatologia limitada sociedade anÃ´nima .,1,./fbank_rosana_clipnorm/train/1000/pame0382.npy,3.41775
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0154.wav,alex andrÃ© souza paiva sato .,1,./fbank_rosana_clipnorm/train/1000/nomes0154.npy,2.34825
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/complemento/wav16/complemento0362.wav,a estranheza das espÃ©cies de vegetais na floresta .,1,./fbank_rosana_clipnorm/train/1000/complemento0362.npy,3.3015
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/ofertas/wav16/ofertas0031.wav,vocÃª tem atÃ© amanhÃ£ para conferir a super liqÃ¼idaÃ§Ã£o e as novidades a preÃ§os de fÃ¡brica .,1,./fbank_rosana_clipnorm/train/1000/ofertas0031.npy,5.3475
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0330.wav,"avenida barÃ£o de souza leÃ£o , Ã³  trÃªs .",1,./fbank_rosana_clipnorm/train/1000/enderecos0330.npy,2.85975
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/vozoss/wav16/vozoss0319.wav,Ã³rgÃ£o defesa consumidor .,1,./fbank_rosana_clipnorm/train/1000/vozoss0319.npy,1.829
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/altitude/wav16/altitude0001.wav,serviÃ§o de atendimento a soluÃ§Ãµes eletrÃ´nicas rede de estabelecimentos american express .,1,./fbank_rosana_clipnorm/train/1000/altitude0001.npy,5.2855
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/quantias_antigo/wav16/quantias_antigo0230.wav,quatro bilhÃµes de reais .,1,./fbank_rosana_clipnorm/train/1000/quantias_antigo0230.npy,1.55
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/pame/wav16/pame0281.wav,como fazer a adesÃ£o ?,1,./fbank_rosana_clipnorm/train/1000/pame0281.npy,1.3485
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/riqueza_fonetica/wav16/riqueza_fonetica0312.wav,embalagens com rÃ³tulos inseguros ou confusos tambÃ©m aumentam o risco de uso indevido .,1,./fbank_rosana_clipnorm/train/1000/riqueza_fonetica0312.npy,4.93675
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/ofertas/wav16/ofertas0009.wav,comprou ganhou !,1,./fbank_rosana_clipnorm/train/1000/ofertas0009.npy,1.0695
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/aplicacao/wav16/aplicacao0062.wav,operaÃ§Ã£o nÃ£o efetuada .,1,./fbank_rosana_clipnorm/train/1000/aplicacao0062.npy,1.5965
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0224.wav,"viela vÃªnus , primeira loja .",1,./fbank_rosana_clipnorm/train/1000/enderecos0224.npy,2.17775
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/meteorologia/wav16/meteorologia0031.wav,"nas regiÃµes mineiras do sul e no pico do monte negro , de menor temperatura , a mÃ­nima pode ser ainda mais baixa .",1,ERROR_LIMITED_SIZE_ABOVE,7.06025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/quantias/wav16/quantias0009.wav,nove reais .,1,./fbank_rosana_clipnorm/train/1000/quantias0009.npy,1.04625
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas1554.wav,produÃ§Ã£o ?,1,./fbank_rosana_clipnorm/train/1000/genericas1554.npy,0.72075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/bradesco_antigo/wav16/bradesco_antigo0122.wav,retire o recibo .,1,./fbank_rosana_clipnorm/train/1000/bradesco_antigo0122.npy,1.147
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0959.wav,josie galdino frota .,1,./fbank_rosana_clipnorm/train/1000/nomes0959.npy,1.68175
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0893.wav,sua tÃºnica com arroio Ã© um camicase .,1,./fbank_rosana_clipnorm/train/1000/genericas0893.npy,2.58075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas1161.wav,quadro criando conceitos fiscais .,1,./fbank_rosana_clipnorm/train/1000/genericas1161.npy,2.201
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0044.wav,renato cÃ©sar alves da veiga .,1,./fbank_rosana_clipnorm/train/1000/nomes0044.npy,2.10025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/informatica/wav16/informatica0107.wav,"numeraÃ§Ã£o , numeraÃ§Ã£o .",1,./fbank_rosana_clipnorm/train/1000/informatica0107.npy,2.108
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes/wav16/nomes0248.wav,josÃ© ricardo ricardo de toledo .,1,./fbank_rosana_clipnorm/train/1000/nomes0248.npy,2.19325
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/abn/wav16/abn0059.wav,quantidade de transaÃ§Ãµes excedida .,1,./fbank_rosana_clipnorm/train/1000/abn0059.npy,2.34825
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/informatica/wav16/informatica0154.wav,"dÃ¡bliu dÃ¡bliu dÃ¡bliu , ponto kit , ponto net , barra <pa/> excel , ponto chÃ­s Ã©le Ã©sse .",1,./fbank_rosana_clipnorm/train/1000/informatica0154.npy,6.11475
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas0857.wav,"josÃ© ganhou o campeonato , com direito a ser o titular da partida .",1,./fbank_rosana_clipnorm/train/1000/rf_selecionadas0857.npy,4.44075
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas0367.wav,"o fato de que , a classe mÃ©dia , do rio de janeiro , precisa de dinheiro , Ã© verdade .",1,ERROR_LIMITED_SIZE_ABOVE,7.626
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/complemento/wav16/complemento0428.wav,"detectou outra irregularidade , sÃ³ que dessa vez islÃ¢mica .",1,./fbank_rosana_clipnorm/train/1000/complemento0428.npy,4.27025
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos1658.wav,sÃ£o gabriel .,1,./fbank_rosana_clipnorm/train/1000/enderecos1658.npy,0.73625
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/riqueza_fonetica/wav16/riqueza_fonetica0423.wav,acho que nasci sem esse dom .,1,./fbank_rosana_clipnorm/train/1000/riqueza_fonetica0423.npy,1.7205
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nossa_caixa/wav16/nossa_caixa0019.wav,"caso nÃ£o seja necessÃ¡rio , aperte qualquer tecla para acesso ao menu principal .",1,./fbank_rosana_clipnorm/train/1000/nossa_caixa0019.npy,4.7895
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos0541.wav,"segunda rua , cem  dÃª .",1,./fbank_rosana_clipnorm/train/1000/enderecos0541.npy,1.82125
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/enderecos/wav16/enderecos1471.wav,"bombaim , Ã­ndia .",1,./fbank_rosana_clipnorm/train/1000/enderecos1471.npy,1.46475
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/habibs/wav16/habibs0023.wav,"prato primavera : harmoniosa seleÃ§Ã£o de pratos quentes , contendo kafta na bandeja , abobrinha recheada , charuto de repolho .",1,ERROR_LIMITED_SIZE_ABOVE,8.53275
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/eletropaulo/wav16/eletropaulo0131.wav,"rua giovanni bononcÃ­ni , vila nova curuca .",1,./fbank_rosana_clipnorm/train/1000/eletropaulo0131.npy,3.15425
